date,clock,class,attendance,Home Team,Goals Home,Away Team,Away Goals,home_possessions,away_possessions,home_shots,away_shots,home_on,away_on,home_off,away_off,home_blocked,away_blocked,home_pass,away_pass,home_chances,away_chances,home_corners,away_corners,home_offside,away_offside,home_tackles,away_tackles,home_duels,away_duels,home_saves,away_saves,home_fouls,away_fouls,home_yellow,away_yellow,home_red,away_red,links,stadium_Amex Stadium,stadium_Anfield,stadium_Bramall Lane,stadium_Carrow Road,stadium_Craven Cottage,stadium_Elland Road,stadium_Emirates Stadium,stadium_Etihad Stadium,stadium_Goodison Park,stadium_Gtech Community Stadium,stadium_London Stadium,stadium_Molineux,stadium_Old Trafford,stadium_Selhurst Park,"stadium_St James' Park, Newcastle",stadium_St. Mary's Stadium,stadium_Stamford Bridge,stadium_The City Ground,stadium_The Hawthorns,stadium_The King Power Stadium,stadium_Tottenham Hotspur Stadium,stadium_Turf Moor,stadium_Vicarage Road,stadium_Villa Park,stadium_Vitality Stadium,goal_diff,total_goals
11th September 2021,3:00pm,d,"27,861",19,-1.1058079340194293,13,-1.0465844207729162,-0.6994870777488166,0.6975453452982576,-0.45584952681542945,0.3022885354777819,-0.6692986995884518,-0.4407368751503561,-0.026442769900226554,-0.5036122118591755,-0.30302826462774607,1.6755350041513803,-0.0278746188882934,1.0271753595257072,-1.0985185685475642,-0.9958338448640676,-0.1898301802702282,-0.2339862337740872,-1.186929046263566,0.207622526523351,-0.615683426615451,-1.6614645387119344,0.06939812369539777,-0.07821742094621646,0.14657546270466212,-0.5956786989409475,-0.18164707964087545,0.40254398723130463,1.1619113651381878,-0.5652029521358765,-0.2220195560580356,4.002918394764005,https://www.skysports.com/football/southampton-vs-west-ham-united/stats/446326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05922351324651309,-2.1523923547923456
11th September 2021,3:00pm,a,"72,732",2,1.8378489131075981,3,-0.23549928162871192,1.0304659814227444,-1.0319632732961614,1.3256673074992424,0.10412353809729225,0.8910295571208228,-0.4407368751503561,1.4998740749736175,0.7222623536628029,0.4776547222098372,-0.08981610927983379,1.4104274166422495,0.3993260495175698,1.782013158063645,-0.24251560787333298,0.4649547078025708,-0.5954283835064172,-0.4890955688316603,0.8762374424460067,-0.007836007698891694,0.1489422953602733,0.2832947739003277,-0.29171531572133347,-0.39244398078990145,-0.5956786989409475,-0.47454336081569626,-2.407622243287294,-0.4835283320761403,-1.3471584927122102,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/manchester-united-vs-newcastle-united/stats/446325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07334819473631,1.6023496314788863
11th September 2021,3:00pm,a,"32,087",17,-1.1058079340194293,0,-0.23549928162871192,-0.8779127295916231,0.8759251579783992,-1.3466079439727654,2.680268504043658,-1.4494628279430892,1.6792632838007233,-0.7896011923371485,1.1308872088367956,-0.6933697580465377,2.999548339224791,0.1737565075879509,1.491237893009984,-0.3783856368947619,0.5108026291174016,-0.1898301802702282,1.211782365155233,0.20873790860024544,1.5448523583686624,-0.18480424358599104,-0.5407364985719962,0.859885744017966,-0.8672313798977369,2.3026532366829167,-0.5956786989409475,-1.9390247666898002,0.1215273641794448,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/leicester-city-vs-manchester-city/stats/446324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8703086523907174,-1.3413072156481411
11th September 2021,3:00pm,a,"16,518",8,-1.1058079340194293,5,-0.23549928162871192,-0.7382752629320354,0.7363235654461145,-1.1684562605412983,-1.4811964409466252,-1.4494628279430892,-0.8647369069405719,0.3551364413182344,-1.320861922207161,-1.474052744884121,-0.9724916659954408,-0.7134204489075232,0.11269919060080989,-0.3783856368947619,-0.9958338448640676,-1.4993999564158262,0.4888980656905729,-1.186929046263566,0.207622526523351,1.7695406222976302,0.9326681975560345,0.645989093813036,-0.6537334851226199,-0.931463424284465,-1.1013181008714614,-0.47454336081569626,0.40254398723130463,1.1619113651381878,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/brentford-vs-brighton-and-hove-albion/stats/446319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8703086523907174,-1.3413072156481411
11th September 2021,3:00pm,h,"59,337",1,-0.3698937222376724,21,-1.0465844207729162,0.0840342629522045,-0.0857747016884523,2.9290324583824474,-0.2922064566636871,0.8910295571208228,-1.2887369387307879,3.0261909198474615,-0.5036122118591755,2.429362189303795,1.2341972257935767,0.509808385048358,-0.07838538201036144,0.3417472947580404,-0.9958338448640676,0.7923471518389703,-0.2339862337740872,0.20873790860024544,-1.1296073053219602,0.8308395449834496,0.6348523547216455,0.3297940456840082,-0.33812790154201117,-0.931463424284465,0.9212395068505941,-0.47454336081569626,0.1215273641794448,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/arsenal-vs-norwich-city/stats/446318,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
11th September 2021,12:30pm,h,"22,740",10,1.1019347013258411,7,-1.0465844207729162,0.8908285147631566,-0.8923616807638761,0.7912122572048408,-1.8775264357076045,-0.2792166354111332,-1.2887369387307879,0.7367156525366955,-1.320861922207161,1.2583377090474204,-1.4138294443532444,0.4022717842610281,-0.7335324881058115,-0.3783856368947619,-0.9958338448640676,0.7923471518389703,-0.9568705332387474,-1.186929046263566,-1.1296073053219602,1.423298421648957,0.43892087917270517,-1.0000851273292533,0.98927205292937,-0.931463424284465,-1.1013181008714614,0.6970417638835869,1.2455938563868842,0.3391915165310237,-0.5652029521358765,-0.2220195560580356,4.002918394764005,https://www.skysports.com/football/crystal-palace-vs-tottenham-hotspur/stats/446321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.148519122098757,0.0553502805529249
29th August 2021,4:30pm,a,"30,621",12,-1.1058079340194293,2,-0.23549928162871192,-0.5210614259060095,0.5191655326181155,0.25675720691043924,-0.2922064566636871,0.5009474929435042,-0.4407368751503561,0.3551364413182344,0.31363749848881006,-0.30302826462774607,-0.5311538876376373,0.26785103327686527,1.0408242575693616,-0.3783856368947619,-0.24251560787333298,-0.1898301802702282,0.8503402154229031,2.3022383408959626,1.5448523583686624,-0.1309443457073089,0.43892087917270517,0.645989093813036,-0.6537334851226199,-0.39244398078990145,0.9212395068505941,-1.0603359231653378,-0.44050588192427487,1.1619113651381878,1.780663669593125,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/wolverhampton-wanderers-vs-manchester-united/stats/446317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8703086523907174,-1.3413072156481411
29th August 2021,2:00pm,h,"57,672",7,-0.3698937222376724,20,-1.0465844207729162,0.5262195740408997,-0.5278464113740214,0.25675720691043924,-0.49037145404417676,1.2811116212981415,-0.8647369069405719,-0.40802198111868754,-0.09498735668518268,-0.30302826462774607,-0.08981610927983379,1.087817614280258,0.3583793553866027,-1.0985185685475642,-0.9958338448640676,1.4471320399117693,-0.5954283835064172,0.20873790860024544,-0.4609923893993046,-0.007836007698891694,0.9326681975560345,0.5343908415322026,-0.5423432791529932,-0.39244398078990145,1.932518310711622,-0.7674396419905171,0.9645772333350243,1.1619113651381878,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/tottenham-hotspur-vs-watford/stats/446315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
29th August 2021,2:00pm,d,"18,665",22,-0.3698937222376724,18,-0.23549928162871192,-1.1571876629107989,1.1551283430429686,-0.2776978433839623,0.10412353809729225,-0.6692986995884518,-0.8647369069405719,-0.026442769900226554,0.31363749848881006,0.08731322879104556,0.7928594474357733,-1.5737132552061663,0.38567715147391346,0.3417472947580404,-0.24251560787333298,-0.1898301802702282,0.12745591595824288,0.20873790860024544,0.207622526523351,0.892393713987658,0.1489422953602733,1.2318799182874098,-1.2385320664631583,-0.931463424284465,-0.5956786989409475,0.6970417638835869,-0.44050588192427487,1.984631213745352,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/burnley-vs-leeds-united/stats/446310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1343944406089605,-0.6053930038663844
28th August 2021,5:30pm,d,"53,100",4,-0.3698937222376724,11,-0.23549928162871192,1.1545881740090453,-1.1560535777693037,1.8601223577936439,-1.0848664461856459,0.8910295571208228,-0.4407368751503561,2.644611708629,-1.320861922207161,0.4776547222098372,-0.5311538876376373,0.8458602625087651,-0.897319264629672,0.3417472947580404,-0.9958338448640676,2.1019169279845684,-0.5954283835064172,-1.186929046263566,0.207622526523351,-0.1309443457073089,-0.8385523414063852,1.0272831224392154,-1.0343166888521762,-0.39244398078990145,1.426878908781108,0.6970417638835869,-1.8455889971835742,-1.3062481806833044,0.21675258844045742,-0.2220195560580356,4.002918394764005,https://www.skysports.com/football/liverpool-vs-chelsea/stats/446311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1343944406089605,-0.6053930038663844
28th August 2021,3:00pm,d,"59,751",13,0.3660204895440844,10,0.5755858575154925,-0.39693923331970904,0.3950752281449732,0.07860552347897207,-0.49037145404417676,-0.2792166354111332,-0.8647369069405719,-0.7896011923371485,-0.5036122118591755,1.2583377090474204,0.3515216690779697,-0.2295057453645377,0.45392164169218935,-0.3783856368947619,0.5108026291174016,-0.1898301802702282,-0.5954283835064172,-0.4890955688316603,0.207622526523351,-2.0545121270888256,0.36054828895312907,-1.5487765343766828,1.536940565613367,-1.4704828677790287,-0.5956786989409475,-0.18164707964087545,-1.0025391280279945,-0.4835283320761403,-1.3471584927122102,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/west-ham-united-vs-crystal-palace/stats/446316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20956536797140812,0.9416063470595769
28th August 2021,3:00pm,a,"26,765",21,-0.3698937222376724,17,0.5755858575154925,-0.5055461518327222,0.503654244558973,0.07860552347897207,-0.49037145404417676,-0.2792166354111332,-0.4407368751503561,0.3551364413182344,0.31363749848881006,0.08731322879104556,-0.9724916659954408,-0.33704234615186757,-0.22852326049056956,-0.3783856368947619,-0.24251560787333298,1.1197395958753698,1.5732245148875632,0.20873790860024544,0.207622526523351,1.9465088581847294,1.0737388599512712,-0.24679692443362938,0.23738816263439158,-0.931463424284465,-0.0900392970104336,-0.7674396419905171,-0.44050588192427487,0.3391915165310237,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/norwich-city-vs-leicester-city/stats/446314,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.945479579753165,0.2056921352778201
28th August 2021,3:00pm,d,"44,017",3,0.3660204895440844,19,0.5755858575154925,-1.126157114764224,1.1241057669246837,-0.6340012102468967,2.0857735119021887,0.11086542876618548,0.8312632202202915,-0.026442769900226554,1.1308872088367956,-1.474052744884121,2.5582105608669874,-1.398966278926755,0.9452819712637769,-0.3783856368947619,0.5108026291174016,-0.5172226243066277,-0.2339862337740872,2.3022383408959626,-1.1296073053219602,0.007552534552160662,0.7680857580949251,0.23679550211664724,-0.24530272990065582,0.6855949061992257,-0.5956786989409475,0.11124920153394534,-1.2835557510798543,1.1619113651381878,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/newcastle-united-vs-southampton/stats/446313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20956536797140812,0.9416063470595769
28th August 2021,3:00pm,a,"30,548",5,-1.1058079340194293,16,0.5755858575154925,1.146830536972401,-1.148297933739732,0.07860552347897207,0.5004535328582715,-0.6692986995884518,0.4072631884300757,-0.026442769900226554,-0.09498735668518268,0.8679962156286288,0.7928594474357733,0.8996285629024311,-0.2558210565778803,-1.0985185685475642,-0.9958338448640676,-0.5172226243066277,0.12745591595824288,-0.4890955688316603,-1.1296073053219602,0.46151453095819855,0.1489422953602733,-0.3397954680009903,0.33021333427574695,0.14657546270466212,-0.0900392970104336,-1.0603359231653378,-0.44050588192427487,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/brighton-and-hove-albion-vs-everton/stats/446309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.681393791534922,-0.5302220765039368
28th August 2021,3:00pm,d,"42,045",6,-0.3698937222376724,8,-0.23549928162871192,-0.33487813702655905,0.33303007590840233,-1.1684562605412983,-0.49037145404417676,0.11086542876618548,-0.8647369069405719,-1.1711804035556095,-0.9122370670331682,-1.474052744884121,0.7928594474357733,-0.7806308243996046,-0.2967677507088454,-0.3783856368947619,0.5108026291174016,-0.8446150683430272,-0.9568705332387474,-0.4890955688316603,0.207622526523351,-0.9080657293854414,1.4185782569174066,0.04149856062518975,-0.05036986945381012,-0.931463424284465,0.41560010492008026,1.2828343262332285,0.9645772333350243,1.1619113651381878,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/aston-villa-vs-brentford/stats/446308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1343944406089605,-0.6053930038663844
28th August 2021,12:30pm,h,"52,276",0,2.573763124889355,1,-1.0465844207729162,2.2949608183956802,-2.2961332501162968,2.0382740412251112,-2.0756914330880942,2.0612757496527787,-1.7127369705210038,-0.026442769900226554,-1.320861922207161,2.429362189303795,-1.4138294443532444,1.5851743929216608,-1.5524663707251223,3.2222790213692494,-0.9958338448640676,2.7567018160573675,-1.6797548327034075,-0.4890955688316603,0.8762374424460067,1.030890594247128,0.7680857580949251,0.7761870548073412,-0.7836887254205173,-1.4704828677790287,0.9212395068505941,-1.6461284855149794,-1.0025391280279945,-0.4835283320761403,0.21675258844045742,-0.2220195560580356,4.002918394764005,https://www.skysports.com/football/manchester-city-vs-arsenal/stats/446312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.620347545662271,1.5271787041164386
23rd August 2021,8:00pm,h,"59,901",13,1.8378489131075981,17,-0.23549928162871192,0.04524607776898564,-0.04699648154059538,0.9693639406363079,-1.2830314435661354,0.8910295571208228,-1.2887369387307879,1.8814532861920783,-0.9122370670331682,-0.6933697580465377,-0.5311538876376373,0.8324181874103497,0.6996018064779821,1.0618802264108427,-0.9958338448640676,1.4471320399117693,-1.6797548327034075,0.20873790860024544,-1.1296073053219602,1.1770817456321228,-0.24292065573760724,1.5759745294866456,-1.5819852015361733,-1.4704828677790287,-0.0900392970104336,-0.7674396419905171,-0.7215225049761347,-1.3062481806833044,-0.5652029521358765,-0.2220195560580356,4.002918394764005,https://www.skysports.com/football/west-ham-united-vs-leicester-city/stats/446306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07334819473631,1.6023496314788863
22nd August 2021,4:30pm,a,"58,729",1,-1.1058079340194293,11,0.5755858575154925,-1.2270063962405928,1.2249291393091115,-1.3466079439727654,2.0857735119021887,-0.6692986995884518,0.4072631884300757,-1.1711804035556095,0.7222623536628029,-1.0837112514653293,3.4408861175825947,-0.041316693986708924,1.3547489125734322,-0.3783856368947619,2.7707573400896055,1.1197395958753698,1.211782365155233,2.3022383408959626,-1.1296073053219602,2.077311467318673,-0.8934131545600887,-1.1953820688207115,1.1842049133762165,0.14657546270466212,-0.0900392970104336,-0.18164707964087545,-1.8455889971835742,1.1619113651381878,-1.3471584927122102,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/arsenal-vs-chelsea/stats/446298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.681393791534922,-0.5302220765039368
22nd August 2021,2:00pm,a,"30,368",12,-1.1058079340194293,7,-0.23549928162871192,0.5417348481141869,-0.5433576994331638,2.0382740412251112,-0.6885364514246665,0.5009474929435042,0.8312632202202915,1.4998740749736175,-1.7294867773811538,2.429362189303795,-0.5311538876376373,0.5501346103436064,0.11269919060080989,-0.3783856368947619,-0.24251560787333298,-0.1898301802702282,-0.2339862337740872,0.20873790860024544,-1.1296073053219602,0.3153233795732034,-1.8495587552389174,0.7296877830236608,-0.7372761395998395,1.2246143496937894,1.426878908781108,-0.47454336081569626,-1.0025391280279945,-0.4835283320761403,1.780663669593125,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/wolverhampton-wanderers-vs-tottenham-hotspur/stats/446307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8703086523907174,-1.3413072156481411
22nd August 2021,2:00pm,d,"29,485",19,-0.3698937222376724,2,-0.23549928162871192,-1.11839947772758,1.1163501228951123,-0.990304577109831,0.6986185302387612,-0.6692986995884518,-0.0167368433601402,-0.40802198111868754,1.1308872088367956,-1.0837112514653293,0.3515216690779697,-1.4258504291235878,0.11269919060080989,-0.3783856368947619,0.5108026291174016,0.4649547078025708,0.8503402154229031,-1.186929046263566,0.207622526523351,-0.11555580345625653,-0.33696776400109824,-0.9349861468321004,0.924294432780421,-0.39244398078990145,-0.0900392970104336,0.4041454827087661,-0.15948925887241502,0.3391915165310237,0.9987081290167913,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/southampton-vs-manchester-united/stats/446305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1343944406089605,-0.6053930038663844
21st August 2021,5:30pm,h,"29,485",5,0.3660204895440844,20,-1.0465844207729162,0.4719161147843931,-0.47355690316702154,-0.09954615995249512,-0.2922064566636871,-0.6692986995884518,-1.2887369387307879,-0.026442769900226554,0.31363749848881006,0.4776547222098372,0.3515216690779697,0.8189761123119322,0.5221661319104652,-0.3783856368947619,-0.9958338448640676,0.4649547078025708,-0.9568705332387474,-0.4890955688316603,-0.4609923893993046,-0.007836007698891694,-0.8385523414063852,-0.2002976526499489,0.1909755768137139,-0.931463424284465,-1.1013181008714614,0.11124920153394534,-1.2835557510798543,1.984631213745352,-1.3471584927122102,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/brighton-and-hove-albion-vs-watford/stats/446300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4126049103170006,-0.6805639312288319
21st August 2021,3:00pm,h,"51,437",0,2.573763124889355,21,-1.0465844207729162,1.2476798184487707,-1.24912130612416,0.43490889034190644,-2.0756914330880942,-0.2792166354111332,-1.7127369705210038,0.3551364413182344,-1.320861922207161,0.8679962156286288,-1.4138294443532444,1.8809000450868196,0.7951440927835688,1.0618802264108427,-0.9958338448640676,0.13756226376617134,-1.3183126829710774,0.20873790860024544,0.8762374424460067,-0.06939017670310002,0.3291992528652987,2.2548638975283803,-2.259608954518067,-1.4704828677790287,-1.6069575028019751,0.6970417638835869,-1.0025391280279945,-0.4835283320761403,-1.3471584927122102,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/manchester-city-vs-norwich-city/stats/446304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.620347545662271,1.5271787041164386
21st August 2021,3:00pm,d,"36,293",18,0.3660204895440844,16,0.5755858575154925,1.4881665665847272,-1.489546271040873,0.6130605737733736,1.0949485249997406,-0.2792166354111332,1.6792632838007233,0.3551364413182344,0.31363749848881006,1.2583377090474204,0.3515216690779697,0.7517657368198508,-1.7162531472489828,-0.3783856368947619,-0.24251560787333298,0.7923471518389703,0.12745591595824288,-1.186929046263566,-1.1296073053219602,-0.8157344758791288,0.43892087917270517,-0.2095975070066851,0.20025809397784958,1.7636337931883528,-0.5956786989409475,-1.3532322043401586,0.6835606102831645,0.3391915165310237,1.780663669593125,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/leeds-united-vs-everton/stats/446302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20956536797140812,0.9416063470595769
21st August 2021,3:00pm,d,"23,091",10,-1.1058079340194293,8,-1.0465844207729162,0.146095359245355,-0.1478198539250237,-1.1684562605412983,0.5004535328582715,-1.0593807637657704,-0.4407368751503561,-0.026442769900226554,1.1308872088367956,-1.474052744884121,0.3515216690779697,-0.6058838481201932,-1.1293505313718104,-0.3783856368947619,-0.9958338448640676,-0.8446150683430272,0.12745591595824288,-0.4890955688316603,0.207622526523351,-0.869594373757811,-1.8495587552389174,0.4227925892513692,-0.4309530731833665,0.14657546270466212,-0.5956786989409475,0.4041454827087661,-0.44050588192427487,1.1619113651381878,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/crystal-palace-vs-brentford/stats/446301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05922351324651309,-2.1523923547923456
21st August 2021,3:00pm,h,"41,964",6,0.3660204895440844,3,-1.0465844207729162,-0.2728170407334091,0.27098492367183147,-0.6340012102468967,-0.49037145404417676,-1.0593807637657704,-1.2887369387307879,0.7367156525366955,1.1308872088367956,-1.0837112514653293,-0.9724916659954408,-0.16229536987245627,-0.24217215853422397,-1.0985185685475642,-0.24251560787333298,-0.8446150683430272,-0.2339862337740872,0.9065713860321511,0.207622526523351,1.4540755061510617,-0.5407364985719962,-0.2002976526499489,0.1909755768137139,-0.931463424284465,-1.6069575028019751,-0.7674396419905171,2.0886437255424637,1.1619113651381878,1.780663669593125,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/aston-villa-vs-newcastle-united/stats/446299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4126049103170006,-0.6805639312288319
21st August 2021,12:30pm,h,"52,591",4,0.3660204895440844,22,-1.0465844207729162,1.2166492703021954,-1.2180987300058745,2.3945774080880455,-0.49037145404417676,1.67119368547546,-0.4407368751503561,1.8814532861920783,0.31363749848881006,1.648679202466212,-0.9724916659954408,0.3619455589657796,-1.7435509433362935,1.0618802264108427,0.5108026291174016,0.7923471518389703,-0.2339862337740872,0.9065713860321511,3.5506971061366293,-0.06939017670310002,-0.5407364985719962,-0.07009969165564367,0.06102033651581656,0.14657546270466212,1.426878908781108,-1.3532322043401586,0.40254398723130463,-1.3062481806833044,-1.3471584927122102,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/liverpool-vs-burnley/stats/446303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4126049103170006,-0.6805639312288319
15th August 2021,4:30pm,h,"58,262",7,-0.3698937222376724,0,-1.0465844207729162,-1.2735522184604555,1.2714630034865393,-0.09954615995249512,1.2931135223802304,-0.6692986995884518,-0.0167368433601402,-0.026442769900226554,1.9481369191847813,0.4776547222098372,0.7928594474357733,-0.29671612085661914,0.9043352771328098,-1.0985185685475642,0.5108026291174016,-0.8446150683430272,2.2961088143522232,0.9065713860321511,-0.4609923893993046,0.15374368593715584,0.9326681975560345,-0.7768886227675871,0.7664916409901174,0.6855949061992257,-1.1013181008714614,0.11124920153394534,-0.7215225049761347,0.3391915165310237,-0.5652029521358765,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/tottenham-hotspur-vs-manchester-city/stats/446296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6766906985352439,-1.4164781430105886
15th August 2021,2:00pm,a,"50,673",3,0.3660204895440844,13,2.1977561358039015,-0.34263577406320295,0.34078571993797385,0.6130605737733736,1.2931135223802304,-0.6692986995884518,2.1032633155909393,0.7367156525366955,-0.09498735668518268,1.2583377090474204,0.7928594474357733,0.6845553613277694,0.9043352771328098,-0.3783856368947619,2.0174391030988708,0.4649547078025708,0.4888980656905729,-0.4890955688316603,0.207622526523351,0.34610046407530753,0.31352473482138327,-1.2325814862476556,1.2213349820327584,0.6855949061992257,-1.1013181008714614,-1.9390247666898002,-2.1266056202354338,-0.4835283320761403,-1.3471584927122102,-0.2220195560580356,-0.2263002984991699,https://www.skysports.com/football/newcastle-united-vs-west-ham-united/stats/446294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.831735646259817,2.5637766253479857
