id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
384,2013,1,1,1353,1357,-4,1549,1525,24,EV,4171,N14105,EWR,MSN,152,799,13,57,1/1/13 13:00,ExpressJet Airlines Inc.
385,2013,1,1,1354,1356,-2,1556,1600,-4,EV,4370,N23139,EWR,CHS,102,628,13,56,1/1/13 13:00,ExpressJet Airlines Inc.
386,2013,1,1,1354,1359,-5,1452,1514,-22,DL,2068,N344NB,JFK,BOS,37,187,13,59,1/1/13 13:00,Delta Air Lines Inc.
387,2013,1,1,1355,1315,40,1538,1452,46,EV,4552,N13958,EWR,GSO,86,445,13,15,1/1/13 13:00,ExpressJet Airlines Inc.
388,2013,1,1,1355,1356,-1,1646,1650,-4,B6,1783,N709JB,JFK,MCO,144,944,13,56,1/1/13 13:00,JetBlue Airways
389,2013,1,1,1355,1350,5,1537,1515,22,WN,2162,N7704B,LGA,MDW,141,725,13,50,1/1/13 13:00,Southwest Airlines Co.
390,2013,1,1,1356,1350,6,1612,1545,27,MQ,4577,N513MQ,LGA,CLT,98,544,13,50,1/1/13 13:00,Envoy Air
391,2013,1,1,1356,1259,57,1538,1438,60,UA,32,N17128,EWR,ORD,135,719,12,59,1/1/13 12:00,United Air Lines Inc.
392,2013,1,1,1356,1354,2,1537,1526,11,UA,617,N840UA,LGA,ORD,146,733,13,54,1/1/13 13:00,United Air Lines Inc.
393,2013,1,1,1356,1350,6,1659,1640,19,UA,1258,N26906,EWR,IAH,218,1400,13,50,1/1/13 13:00,United Air Lines Inc.
394,2013,1,1,1358,1350,8,1742,1715,27,US,688,N654AW,EWR,PHX,318,2133,13,50,1/1/13 13:00,US Airways Inc.
395,2013,1,1,1400,1250,70,1645,1502,103,EV,4869,N748EV,LGA,MEM,178,963,12,50,1/1/13 12:00,ExpressJet Airlines Inc.
396,2013,1,1,1400,1400,0,1634,1636,-2,DL,2247,N6704Z,LGA,ATL,130,762,14,0,1/1/13 14:00,Delta Air Lines Inc.
397,2013,1,1,1402,1323,39,1650,1526,84,EV,4516,N13123,EWR,MEM,183,946,13,23,1/1/13 13:00,ExpressJet Airlines Inc.
398,2013,1,1,1408,1411,-3,1646,1640,6,FL,349,N895AT,LGA,ATL,133,762,14,11,1/1/13 14:00,AirTran Airways Corporation
399,2013,1,1,1411,1315,56,1717,1611,66,B6,505,N516JB,EWR,FLL,154,1065,13,15,1/1/13 13:00,JetBlue Airways
400,2013,1,1,1416,1411,5,1603,1549,14,UA,683,N456UA,EWR,ORD,136,719,14,11,1/1/13 14:00,United Air Lines Inc.
401,2013,1,1,1418,1419,-1,1726,1732,-6,UA,16,N37464,EWR,SEA,348,2402,14,19,1/1/13 14:00,United Air Lines Inc.
402,2013,1,1,1419,1420,-1,1557,1550,7,MQ,3728,N500MQ,EWR,ORD,136,719,14,20,1/1/13 14:00,Envoy Air
403,2013,1,1,1421,1422,-1,1517,1535,-18,B6,1010,N274JB,JFK,BOS,38,187,14,22,1/1/13 14:00,JetBlue Airways
404,2013,1,1,1421,1355,26,1735,1709,26,B6,83,N503JB,JFK,SEA,349,2422,13,55,1/1/13 13:00,JetBlue Airways
405,2013,1,1,1421,1430,-9,1724,1752,-28,DL,1531,N327NW,LGA,RSW,160,1080,14,30,1/1/13 14:00,Delta Air Lines Inc.
406,2013,1,1,1422,1410,12,1613,1555,18,MQ,4491,N737MQ,LGA,CLE,93,419,14,10,1/1/13 14:00,Envoy Air
407,2013,1,1,1422,1425,-3,1748,1759,-11,UA,257,N502UA,JFK,SFO,362,2586,14,25,1/1/13 14:00,United Air Lines Inc.
408,2013,1,1,1423,1430,-7,1535,1550,-15,EV,5710,N835AS,LGA,IAD,53,229,14,30,1/1/13 14:00,ExpressJet Airlines Inc.
409,2013,1,1,1424,1349,35,1701,1556,65,EV,4687,N15574,EWR,CVG,129,569,13,49,1/1/13 13:00,ExpressJet Airlines Inc.
410,2013,1,1,1424,1420,4,1659,1644,15,EV,4935,N678CA,EWR,ATL,132,746,14,20,1/1/13 14:00,ExpressJet Airlines Inc.
411,2013,1,1,1428,1329,59,1803,1640,83,B6,355,N635JB,JFK,BUR,371,2465,13,29,1/1/13 13:00,JetBlue Airways
412,2013,1,1,1430,1359,31,1718,1652,26,UA,278,N563UA,EWR,PBI,149,1023,13,59,1/1/13 13:00,United Air Lines Inc.
413,2013,1,1,1430,1430,0,1735,1744,-9,UA,997,N452UA,LGA,IAH,227,1416,14,30,1/1/13 14:00,United Air Lines Inc.
414,2013,1,1,1431,1429,2,1727,1722,5,B6,1161,N562JB,LGA,PBI,151,1035,14,29,1/1/13 14:00,JetBlue Airways
415,2013,1,1,1431,1440,-9,1627,1616,11,UA,601,N849UA,EWR,CLE,91,404,14,40,1/1/13 14:00,United Air Lines Inc.
416,2013,1,1,1433,1435,-2,1636,1644,-8,DL,1819,N327NB,LGA,MSP,163,1020,14,35,1/1/13 14:00,Delta Air Lines Inc.
417,2013,1,1,1436,1435,1,1840,1820,20,DL,1322,N722TW,JFK,SFO,375,2586,14,35,1/1/13 14:00,Delta Air Lines Inc.
418,2013,1,1,1439,1445,-6,1558,1613,-15,DL,1972,N319NB,JFK,DCA,56,213,14,45,1/1/13 14:00,Delta Air Lines Inc.
419,2013,1,1,1440,1440,0,1658,1643,15,DL,1231,N926DL,LGA,DTW,94,502,14,40,1/1/13 14:00,Delta Air Lines Inc.
420,2013,1,1,1442,1450,-8,1728,1755,-27,AA,1813,N5FMAA,JFK,MCO,141,944,14,50,1/1/13 14:00,American Airlines Inc.
421,2013,1,1,1443,1444,-1,1600,1602,-2,EV,4292,N13908,EWR,IAD,51,212,14,44,1/1/13 14:00,ExpressJet Airlines Inc.
422,2013,1,1,1445,1455,-10,1635,1645,-10,AA,337,N4UCAA,LGA,ORD,147,733,14,55,1/1/13 14:00,American Airlines Inc.
423,2013,1,1,1445,1445,0,1729,1710,19,MQ,4669,N532MQ,LGA,ATL,129,762,14,45,1/1/13 14:00,Envoy Air
424,2013,1,1,1446,1455,-9,1803,1825,-22,AA,1769,N5EWAA,JFK,MIA,161,1089,14,55,1/1/13 14:00,American Airlines Inc.
425,2013,1,1,1448,1445,3,1651,1647,4,US,1445,N560UW,LGA,CLT,96,544,14,45,1/1/13 14:00,US Airways Inc.
426,2013,1,1,1449,1450,-1,1651,1640,11,MQ,4403,N853MQ,JFK,RDU,78,427,14,50,1/1/13 14:00,Envoy Air
427,2013,1,1,1451,1500,-9,1634,1636,-2,9E,4105,N8444F,JFK,IAD,57,228,15,0,1/1/13 15:00,Endeavor Air Inc.
428,2013,1,1,1452,1455,-3,1637,1639,-2,9E,3295,N920XJ,JFK,BUF,68,301,14,55,1/1/13 14:00,Endeavor Air Inc.
429,2013,1,1,1452,1457,-5,1753,1811,-18,B6,61,N292JB,JFK,FLL,162,1069,14,57,1/1/13 14:00,JetBlue Airways
430,2013,1,1,1453,1450,3,1707,1645,22,MQ,4172,N610MQ,JFK,CLE,99,425,14,50,1/1/13 14:00,Envoy Air
431,2013,1,1,1453,1500,-7,1601,1620,-19,US,2179,N951UW,LGA,DCA,51,214,15,0,1/1/13 15:00,US Airways Inc.
432,2013,1,1,1454,1458,-4,1554,1615,-21,EV,4390,N11544,EWR,PWM,47,284,14,58,1/1/13 14:00,ExpressJet Airlines Inc.
433,2013,1,1,1454,1500,-6,1635,1636,-1,9E,3843,N8409N,JFK,SYR,57,209,15,0,1/1/13 15:00,Endeavor Air Inc.
434,2013,1,1,1454,1500,-6,1815,1837,-22,DL,1467,N702TW,JFK,LAX,340,2475,15,0,1/1/13 15:00,Delta Air Lines Inc.
435,2013,1,1,1455,1457,-2,1731,1730,1,B6,119,N279JB,JFK,MSY,192,1182,14,57,1/1/13 14:00,JetBlue Airways
436,2013,1,1,1455,1459,-4,1655,1645,10,B6,1053,N203JB,JFK,PIT,87,340,14,59,1/1/13 14:00,JetBlue Airways
437,2013,1,1,1455,1500,-5,1753,1810,-17,DL,1997,N997DL,LGA,PBI,152,1035,15,0,1/1/13 15:00,Delta Air Lines Inc.
438,2013,1,1,1456,1500,-4,1649,1632,17,UA,685,N802UA,LGA,ORD,140,733,15,0,1/1/13 15:00,United Air Lines Inc.
439,2013,1,1,1456,1455,1,1830,1813,17,UA,1134,N24212,EWR,AUS,252,1504,14,55,1/1/13 14:00,United Air Lines Inc.
440,2013,1,1,1457,1500,-3,1758,1815,-17,UA,379,N401UA,EWR,RSW,166,1068,15,0,1/1/13 15:00,United Air Lines Inc.
441,2013,1,1,1457,1500,-3,1652,1656,-4,US,720,N539UW,EWR,CLT,97,529,15,0,1/1/13 15:00,US Airways Inc.
442,2013,1,1,1458,1500,-2,1658,1655,3,MQ,4429,N736MQ,LGA,CMH,94,479,15,0,1/1/13 15:00,Envoy Air
443,2013,1,1,1459,1501,-2,1651,1651,0,EV,5675,N15572,EWR,CMH,96,463,15,1,1/1/13 15:00,ExpressJet Airlines Inc.
444,2013,1,1,1459,1454,5,1750,1751,-1,UA,1105,N75435,EWR,TPA,152,997,14,54,1/1/13 14:00,United Air Lines Inc.
445,2013,1,1,1500,1459,1,1809,1806,3,B6,377,N633JB,LGA,FLL,167,1076,14,59,1/1/13 14:00,JetBlue Airways
446,2013,1,1,1502,1500,2,1802,1806,-4,UA,456,N406UA,EWR,FLL,156,1065,15,0,1/1/13 15:00,United Air Lines Inc.
447,2013,1,1,1505,1310,115,1638,1431,127,EV,4497,N17984,EWR,RIC,63,277,13,10,1/1/13 13:00,ExpressJet Airlines Inc.
448,2013,1,1,1505,1510,-5,1654,1655,-1,MQ,4447,N734MQ,LGA,RDU,82,431,15,10,1/1/13 15:00,Envoy Air
449,2013,1,1,1506,1505,1,1838,1820,18,AA,759,N3DUAA,LGA,DFW,248,1389,15,5,1/1/13 15:00,American Airlines Inc.
450,2013,1,1,1506,1512,-6,1723,1741,-18,UA,407,N513UA,LGA,DEN,237,1620,15,12,1/1/13 15:00,United Air Lines Inc.
451,2013,1,1,1507,1515,-8,1651,1656,-5,9E,3792,N8631E,JFK,ROC,66,264,15,15,1/1/13 15:00,Endeavor Air Inc.
452,2013,1,1,1507,1510,-3,1748,1745,3,MQ,4309,N803MQ,JFK,IND,130,665,15,10,1/1/13 15:00,Envoy Air
453,2013,1,1,1508,1450,18,1813,1747,26,UA,1687,N76529,EWR,MCO,146,937,14,50,1/1/13 14:00,United Air Lines Inc.
454,2013,1,1,1510,1517,-7,1811,1811,0,B6,537,N563JB,EWR,TPA,156,997,15,17,1/1/13 15:00,JetBlue Airways
455,2013,1,1,1511,1500,11,1753,1742,11,DL,2347,N678DL,LGA,ATL,135,762,15,0,1/1/13 15:00,Delta Air Lines Inc.
456,2013,1,1,1511,1515,-4,1657,1700,-3,DL,1456,N318NB,LGA,BUF,60,292,15,15,1/1/13 15:00,Delta Air Lines Inc.
457,2013,1,1,1512,1518,-6,1805,1823,-18,B6,153,N645JB,JFK,MCO,142,944,15,18,1/1/13 15:00,JetBlue Airways
458,2013,1,1,1513,1505,8,1714,1703,11,EV,4223,N13914,EWR,CLT,102,529,15,5,1/1/13 15:00,ExpressJet Airlines Inc.
459,2013,1,1,1513,1515,-2,1705,1700,5,MQ,4333,N635MQ,JFK,PIT,79,340,15,15,1/1/13 15:00,Envoy Air
460,2013,1,1,1515,1437,38,1834,1742,52,B6,347,N178JB,JFK,SRQ,171,1041,14,37,1/1/13 14:00,JetBlue Airways
461,2013,1,1,1518,1516,2,1837,1832,5,UA,1699,N53442,EWR,SFO,348,2565,15,16,1/1/13 15:00,United Air Lines Inc.
462,2013,1,1,1520,1430,50,1835,1735,60,AA,883,N589AA,EWR,DFW,236,1372,14,30,1/1/13 14:00,American Airlines Inc.
463,2013,1,1,1520,1525,-5,1643,1655,-12,MQ,3823,N509MQ,JFK,DCA,57,213,15,25,1/1/13 15:00,Envoy Air
464,2013,1,1,1520,1520,0,1817,1816,1,UA,1593,N13750,EWR,MCO,152,937,15,20,1/1/13 15:00,United Air Lines Inc.
465,2013,1,1,1521,1515,6,1830,1823,7,DL,507,N378NW,LGA,MCO,145,950,15,15,1/1/13 15:00,Delta Air Lines Inc.
466,2013,1,1,1522,1530,-8,1731,1725,6,MQ,4146,N902MQ,JFK,CMH,98,483,15,30,1/1/13 15:00,Envoy Air
467,2013,1,1,1522,1530,-8,1858,1855,3,UA,530,N512UA,JFK,LAX,356,2475,15,30,1/1/13 15:00,United Air Lines Inc.
468,2013,1,1,1523,1516,7,1831,1828,3,UA,1600,N18112,EWR,LAX,337,2454,15,16,1/1/13 15:00,United Air Lines Inc.
469,2013,1,1,1524,1457,27,1828,1801,27,B6,141,N504JB,JFK,PBI,156,1028,14,57,1/1/13 14:00,JetBlue Airways
470,2013,1,1,1525,1340,105,1831,1626,125,B6,525,N231JB,EWR,MCO,152,937,13,40,1/1/13 13:00,JetBlue Airways
471,2013,1,1,1525,1530,-5,1934,1805,,MQ,4525,N719MQ,LGA,XNA,,1147,15,30,1/1/13 15:00,Envoy Air
472,2013,1,1,1526,1530,-4,1714,1650,24,WN,4105,N280WN,EWR,MDW,141,711,15,30,1/1/13 15:00,Southwest Airlines Co.
473,2013,1,1,1527,1530,-3,1841,1855,-14,AA,1039,N3HYAA,JFK,FLL,163,1069,15,30,1/1/13 15:00,American Airlines Inc.
474,2013,1,1,1527,1455,32,1655,1628,27,B6,8,N607JB,JFK,BUF,66,301,14,55,1/1/13 14:00,JetBlue Airways
475,2013,1,1,1527,1533,-6,1836,1857,-21,B6,137,N794JB,JFK,RSW,168,1074,15,33,1/1/13 15:00,JetBlue Airways
476,2013,1,1,1527,1515,12,1854,1810,44,UA,1695,N69059,EWR,IAH,210,1400,15,15,1/1/13 15:00,United Air Lines Inc.
477,2013,1,1,1528,1459,29,2002,1647,,EV,3806,N17108,EWR,STL,,872,14,59,1/1/13 14:00,ExpressJet Airlines Inc.
478,2013,1,1,1528,1530,-2,1731,1725,6,AA,2223,N573AA,LGA,STL,160,888,15,30,1/1/13 15:00,American Airlines Inc.
479,2013,1,1,1529,1457,32,1720,1634,46,UA,459,N497UA,EWR,ORD,138,719,14,57,1/1/13 14:00,United Air Lines Inc.
480,2013,1,1,1529,1530,-1,1733,1737,-4,US,1665,N738US,LGA,CLT,103,544,15,30,1/1/13 15:00,US Airways Inc.
481,2013,1,1,1530,1530,0,1650,1655,-5,9E,3369,N913XJ,JFK,BWI,40,184,15,30,1/1/13 15:00,Endeavor Air Inc.
482,2013,1,1,1531,1453,38,1637,1603,34,EV,4372,N13975,EWR,DCA,45,199,14,53,1/1/13 14:00,ExpressJet Airlines Inc.
483,2013,1,1,1531,1459,32,1745,1658,47,EV,4572,N15912,EWR,GSP,106,594,14,59,1/1/13 14:00,ExpressJet Airlines Inc.
484,2013,1,1,1531,1520,11,1809,1750,19,UA,365,N514UA,EWR,DEN,247,1605,15,20,1/1/13 15:00,United Air Lines Inc.
485,2013,1,1,1534,1530,4,1755,1735,20,EV,4093,N17115,EWR,GRR,120,605,15,30,1/1/13 15:00,ExpressJet Airlines Inc.
486,2013,1,1,1536,1520,16,1709,1650,19,WN,2081,N226WN,LGA,MKE,133,738,15,20,1/1/13 15:00,Southwest Airlines Co.
487,2013,1,1,1538,1540,-2,1827,1851,-24,DL,4,N372DA,JFK,MCO,133,944,15,40,1/1/13 15:00,Delta Air Lines Inc.
488,2013,1,1,1539,1530,9,1904,1910,-6,AA,85,N342AA,JFK,SFO,360,2586,15,30,1/1/13 15:00,American Airlines Inc.
489,2013,1,1,1539,1545,-6,1853,1910,-17,AA,133,N319AA,JFK,LAX,351,2475,15,45,1/1/13 15:00,American Airlines Inc.
490,2013,1,1,1539,1537,2,1854,1819,35,UA,1222,N14250,EWR,LAS,342,2227,15,37,1/1/13 15:00,United Air Lines Inc.
491,2013,1,1,1540,1338,122,2020,1825,115,B6,705,N570JB,JFK,SJU,193,1598,13,38,1/1/13 13:00,JetBlue Airways
492,2013,1,1,1542,1545,-3,1852,1913,-21,DL,1283,N3750D,JFK,SAN,342,2446,15,45,1/1/13 15:00,Delta Air Lines Inc.
493,2013,1,1,1543,1550,-7,1933,1925,8,DL,1773,N688DL,JFK,SLC,320,1990,15,50,1/1/13 15:00,Delta Air Lines Inc.
494,2013,1,1,1543,1543,0,1731,1733,-2,UA,636,N413UA,LGA,CLE,88,419,15,43,1/1/13 15:00,United Air Lines Inc.
495,2013,1,1,1546,1540,6,1753,1748,5,9E,3338,N904XJ,JFK,ORD,146,740,15,40,1/1/13 15:00,Endeavor Air Inc.
496,2013,1,1,1547,1545,2,1823,1815,8,DL,1942,N994DL,EWR,ATL,129,746,15,45,1/1/13 15:00,Delta Air Lines Inc.
497,2013,1,1,1548,1420,88,1751,1620,91,MQ,4588,N6EAMQ,LGA,MSP,167,1020,14,20,1/1/13 14:00,Envoy Air
498,2013,1,1,1549,1445,64,1912,1656,136,EV,4181,N21197,EWR,MCI,234,1092,14,45,1/1/13 14:00,ExpressJet Airlines Inc.
499,2013,1,1,1549,1548,1,1851,1859,-8,UA,80,N54241,EWR,MIA,156,1085,15,48,1/1/13 15:00,United Air Lines Inc.
500,2013,1,1,1550,1550,0,1844,1831,13,9E,3372,N934XJ,JFK,IND,139,665,15,50,1/1/13 15:00,Endeavor Air Inc.
501,2013,1,1,1552,1600,-8,1732,1720,12,EV,5709,N825AS,LGA,IAD,55,229,16,0,1/1/13 16:00,ExpressJet Airlines Inc.
502,2013,1,1,1552,1600,-8,1826,1820,6,FL,620,N997AT,LGA,ATL,132,762,16,0,1/1/13 16:00,AirTran Airways Corporation
503,2013,1,1,1552,1600,-8,1749,1757,-8,9E,3459,N910XJ,JFK,BNA,150,765,16,0,1/1/13 16:00,Endeavor Air Inc.
504,2013,1,1,1552,1600,-8,1933,1915,18,AA,565,N3CGAA,JFK,DFW,254,1391,16,0,1/1/13 16:00,American Airlines Inc.
505,2013,1,1,1554,1600,-6,1701,1734,-33,9E,3331,N931XJ,JFK,BOS,41,187,16,0,1/1/13 16:00,Endeavor Air Inc.
506,2013,1,1,1554,1559,-5,1857,1841,16,DL,847,N918DE,LGA,ATL,131,762,15,59,1/1/13 15:00,Delta Air Lines Inc.
507,2013,1,1,1554,1600,-6,1830,1820,10,MQ,3985,N606MQ,JFK,CVG,118,589,16,0,1/1/13 16:00,Envoy Air
508,2013,1,1,1556,1600,-4,1737,1739,-2,EV,5163,N761ND,LGA,PIT,69,335,16,0,1/1/13 16:00,ExpressJet Airlines Inc.
509,2013,1,1,1557,1600,-3,1910,1939,-29,DL,1508,N955DL,JFK,RSW,171,1074,16,0,1/1/13 16:00,Delta Air Lines Inc.
510,2013,1,1,1557,1600,-3,1746,1742,4,UA,687,N487UA,LGA,ORD,143,733,16,0,1/1/13 16:00,United Air Lines Inc.
511,2013,1,1,1558,1534,24,1808,1703,65,EV,4502,N16546,EWR,BNA,168,748,15,34,1/1/13 15:00,ExpressJet Airlines Inc.
512,2013,1,1,1558,1359,119,1718,1515,123,EV,5712,N826AS,JFK,IAD,53,228,13,59,1/1/13 13:00,ExpressJet Airlines Inc.
513,2013,1,1,1558,1600,-2,1910,1903,7,B6,509,N708JB,EWR,FLL,166,1065,16,0,1/1/13 16:00,JetBlue Airways
514,2013,1,1,1559,1605,-6,1844,1912,-28,DL,91,N374DA,JFK,LAS,309,2248,16,5,1/1/13 16:00,Delta Air Lines Inc.
515,2013,1,1,1600,1610,-10,1712,1729,-17,9E,4088,N8968E,JFK,PHL,35,94,16,10,1/1/13 16:00,Endeavor Air Inc.
516,2013,1,1,1601,1601,0,1750,1735,15,UA,702,N484UA,EWR,ORD,141,719,16,1,1/1/13 16:00,United Air Lines Inc.
517,2013,1,1,1602,1605,-3,1834,1838,-4,DL,1861,N301NB,LGA,MCI,189,1107,16,5,1/1/13 16:00,Delta Air Lines Inc.
518,2013,1,1,1603,1547,16,1720,1708,12,EV,3272,N14168,EWR,BUF,58,282,15,47,1/1/13 15:00,ExpressJet Airlines Inc.
519,2013,1,1,1603,1550,13,1751,1739,12,B6,917,N316JB,JFK,ORD,150,740,15,50,1/1/13 15:00,JetBlue Airways
520,2013,1,1,1603,1600,3,1839,1830,9,WN,591,N965WN,EWR,DEN,254,1605,16,0,1/1/13 16:00,Southwest Airlines Co.
521,2013,1,1,1603,1605,-2,1818,1750,28,MQ,4415,N730MQ,LGA,RDU,79,431,16,5,1/1/13 16:00,Envoy Air
522,2013,1,1,1603,1600,3,1912,1906,6,UA,367,N820UA,EWR,FLL,162,1065,16,0,1/1/13 16:00,United Air Lines Inc.
523,2013,1,1,1604,1510,54,1817,1710,67,MQ,4579,N0EGMQ,LGA,CLT,106,544,15,10,1/1/13 15:00,Envoy Air
524,2013,1,1,1605,1610,-5,1804,1800,4,AA,341,N569AA,LGA,ORD,146,733,16,10,1/1/13 16:00,American Airlines Inc.
525,2013,1,1,1607,1555,12,1735,1715,20,B6,12,N184JB,JFK,SYR,58,209,15,55,1/1/13 15:00,JetBlue Airways
526,2013,1,1,1607,1443,84,1711,1553,78,UA,465,N435UA,EWR,BOS,35,200,14,43,1/1/13 14:00,United Air Lines Inc.
527,2013,1,1,1608,1535,33,2002,1850,72,AA,763,N3GKAA,LGA,DFW,249,1389,15,35,1/1/13 15:00,American Airlines Inc.
528,2013,1,1,1608,1600,8,1953,1925,28,AA,1467,N3DYAA,LGA,MIA,171,1096,16,0,1/1/13 16:00,American Airlines Inc.
529,2013,1,1,1608,1609,-1,1847,1910,-23,B6,157,N712JB,JFK,MCO,137,944,16,9,1/1/13 16:00,JetBlue Airways
530,2013,1,1,1610,1615,-5,1913,1948,-35,DL,1411,N947DL,JFK,FLL,155,1069,16,15,1/1/13 16:00,Delta Air Lines Inc.
531,2013,1,1,1610,1615,-5,1827,1830,-3,DL,1619,N360NB,LGA,MSP,168,1020,16,15,1/1/13 16:00,Delta Air Lines Inc.
532,2013,1,1,1610,1555,15,1852,1834,18,DL,1939,N362NW,LGA,DEN,235,1620,15,55,1/1/13 15:00,Delta Air Lines Inc.
533,2013,1,1,1611,1601,10,2010,1941,29,UA,1635,N76504,EWR,PHX,328,2133,16,1,1/1/13 16:00,United Air Lines Inc.
534,2013,1,1,1615,1602,13,1748,1728,20,EV,4406,N36915,EWR,PIT,73,319,16,2,1/1/13 16:00,ExpressJet Airlines Inc.
535,2013,1,1,1619,1625,-6,1912,1855,17,MQ,4661,N537MQ,LGA,ATL,136,762,16,25,1/1/13 16:00,Envoy Air
536,2013,1,1,1620,1620,0,1945,1922,23,UA,1178,N18119,EWR,IAH,242,1400,16,20,1/1/13 16:00,United Air Lines Inc.
537,2013,1,1,1621,1548,33,1904,1830,34,DL,95,N704X,JFK,ATL,130,760,15,48,1/1/13 15:00,Delta Air Lines Inc.
538,2013,1,1,1623,1620,3,2002,1959,3,US,35,N550UW,JFK,PHX,317,2153,16,20,1/1/13 16:00,US Airways Inc.
539,2013,1,1,1625,1550,35,2054,2050,4,AA,1635,N630AA,JFK,SJU,188,1598,15,50,1/1/13 15:00,American Airlines Inc.
540,2013,1,1,1626,1630,-4,2007,1952,15,B6,675,N804JB,JFK,LAX,370,2475,16,30,1/1/13 16:00,JetBlue Airways
541,2013,1,1,1626,1630,-4,1855,1853,2,DL,702,N361NW,JFK,DTW,108,509,16,30,1/1/13 16:00,Delta Air Lines Inc.
542,2013,1,1,1627,1459,88,1925,1805,80,B6,63,N599JB,JFK,TPA,159,1005,14,59,1/1/13 14:00,JetBlue Airways
543,2013,1,1,1627,1630,-3,1940,2020,-40,VX,27,N847VA,JFK,SFO,354,2586,16,30,1/1/13 16:00,Virgin America
544,2013,1,1,1628,1524,64,1740,1641,59,EV,4133,N14959,EWR,IAD,53,212,15,24,1/1/13 15:00,ExpressJet Airlines Inc.
545,2013,1,1,1628,1630,-2,1907,1923,-16,DL,920,N331NW,JFK,DEN,248,1626,16,30,1/1/13 16:00,Delta Air Lines Inc.
546,2013,1,1,1630,1548,42,1902,1755,67,EV,4352,N22909,EWR,CVG,121,569,15,48,1/1/13 15:00,ExpressJet Airlines Inc.
547,2013,1,1,1630,1636,-6,1913,1943,-30,B6,143,N534JB,JFK,PBI,147,1028,16,36,1/1/13 16:00,JetBlue Airways
548,2013,1,1,1631,1617,14,1740,1727,13,EV,4299,N14972,EWR,DCA,48,199,16,17,1/1/13 16:00,ExpressJet Airlines Inc.
549,2013,1,1,1631,1635,-4,1956,2000,-4,US,656,N649AW,EWR,PHX,309,2133,16,35,1/1/13 16:00,US Airways Inc.
550,2013,1,1,1631,1630,1,1935,1950,-15,UA,1726,N75425,EWR,SAN,346,2425,16,30,1/1/13 16:00,United Air Lines Inc.
551,2013,1,1,1632,1635,-3,1903,1840,23,WN,190,N258WN,LGA,STL,181,888,16,35,1/1/13 16:00,Southwest Airlines Co.
552,2013,1,1,1632,1635,-3,1824,1810,14,MQ,3695,N507MQ,EWR,ORD,139,719,16,35,1/1/13 16:00,Envoy Air
553,2013,1,1,1634,1626,8,1913,1852,21,UA,69,N27213,EWR,DEN,247,1605,16,26,1/1/13 16:00,United Air Lines Inc.
554,2013,1,1,1635,1630,5,1830,1810,20,UA,162,N16701,EWR,CLE,84,404,16,30,1/1/13 16:00,United Air Lines Inc.
555,2013,1,1,1636,1639,-3,1747,1755,-8,B6,1176,N190JB,EWR,BOS,42,200,16,39,1/1/13 16:00,JetBlue Airways
556,2013,1,1,1637,1545,52,1858,1819,39,9E,3321,N604LR,JFK,MSP,173,1029,15,45,1/1/13 15:00,Endeavor Air Inc.
557,2013,1,1,1639,1517,82,1815,1639,96,EV,4580,N16561,EWR,MKE,140,725,15,17,1/1/13 15:00,ExpressJet Airlines Inc.
558,2013,1,1,1640,1640,0,1859,1850,9,MQ,4540,N723MQ,LGA,DTW,106,502,16,40,1/1/13 16:00,Envoy Air
559,2013,1,1,1641,1650,-9,1746,1820,-34,AA,1790,N3BYAA,JFK,BOS,41,187,16,50,1/1/13 16:00,American Airlines Inc.
560,2013,1,1,1642,1610,32,1944,1919,25,UA,1587,N17229,EWR,RSW,161,1068,16,10,1/1/13 16:00,United Air Lines Inc.
561,2013,1,1,1645,1639,6,1832,1816,16,EV,4336,N13538,EWR,GSO,89,445,16,39,1/1/13 16:00,ExpressJet Airlines Inc.
562,2013,1,1,1649,1639,10,1937,1911,26,EV,4705,N14960,EWR,ATL,139,746,16,39,1/1/13 16:00,ExpressJet Airlines Inc.
563,2013,1,1,1650,1615,35,2009,1913,56,B6,985,N564JB,LGA,TPA,162,1010,16,15,1/1/13 16:00,JetBlue Airways
564,2013,1,1,1651,1650,1,2000,2004,-4,B6,185,N665JB,JFK,SAN,349,2446,16,50,1/1/13 16:00,JetBlue Airways
565,2013,1,1,1652,1640,12,2030,1955,35,AA,773,N565AA,LGA,DFW,252,1389,16,40,1/1/13 16:00,American Airlines Inc.
566,2013,1,1,1653,1700,-7,2005,2018,-13,DL,1807,N980DL,LGA,FLL,158,1076,17,0,1/1/13 17:00,Delta Air Lines Inc.
567,2013,1,1,1654,1644,10,1752,1753,-1,EV,4539,N27962,EWR,MHT,38,209,16,44,1/1/13 16:00,ExpressJet Airlines Inc.
568,2013,1,1,1654,1700,-6,2020,2034,-14,DL,706,N320NB,JFK,AUS,251,1521,17,0,1/1/13 17:00,Delta Air Lines Inc.
569,2013,1,1,1655,1621,34,1804,1724,40,EV,3260,N19554,EWR,ALB,36,143,16,21,1/1/13 16:00,ExpressJet Airlines Inc.
570,2013,1,1,1655,1700,-5,1953,1950,3,AA,575,N5DRAA,JFK,EGE,280,1747,17,0,1/1/13 17:00,American Airlines Inc.
